driver_id,trajectory_id,decision,decision_time,trip_distance_to_stop_line,trip_v
0,0,1,0.4464375972747803,24.527557373046875,13.83539050764671
0,1,1,0.28469228744506836,21.0546875,23.52779590384486
0,10,1,0.8816611766815186,11.489471435546875,20.397902741862165
0,11,0,0.6384634971618652,59.51861572265631,19.732711222523836
0,12,0,1.553279161453247,85.89582824707031,16.339585558636347
0,13,0,1.0261814594268799,63.52880859375,18.79385153361382
0,14,0,1.1222445964813232,25.455078125,15.985259471816224
0,15,0,1.1388213634490967,72.12107849121097,19.688425359127606
0,16,0,1.1518974304199219,76.36639404296875,15.568931910172292
0,17,0,1.2139296531677246,39.12744140625,19.24925284627739
0,18,1,0.6079888343811035,14.25799560546875,22.22033844446858
0,19,0,1.5983545780181885,32.87646484375,11.613706704841444
0,2,0,1.8729848861694336,62.008819580078125,16.387608127407145
0,20,1,0.9287021160125732,34.26904296875,22.785085401099533
0,21,0,0.6910214424133301,57.466827392578125,18.120621712867937
0,22,0,0.6538546085357666,50.76593017578125,21.26736361499977
0,23,0,0.8774237632751465,70.05445861816403,19.99971499994705
0,24,1,0.38352537155151367,15.495208740234375,24.602872838574758
0,25,0,1.6949548721313477,58.387176513671875,21.527491037841802
0,26,1,0.5614039897918701,5.641662597656307,10.288765494114623
0,27,0,1.3574070930480957,61.022552490234375,19.731652481007075
0,28,0,1.876124382019043,96.29722595214841,19.343006419316858
0,29,1,0.4818878173828125,18.161346435546875,25.821812126337644
0,3,0,1.5724825859069824,58.710968017578125,21.18704899988789
0,30,1,0.4162414073944092,34.863433837890625,23.049323357674673
0,31,1,0.38596034049987793,20.0615234375,23.140703846287074
0,32,0,1.9524610042572021,64.8388671875,12.357130626373397
0,33,1,0.7220900058746338,39.455047607421875,22.30508744621432
0,34,1,0.7361612319946289,40.851531982421875,16.421905246651978
0,35,0,0.9765942096710205,48.675689697265625,21.873161524109104
0,37,0,1.2639145851135254,48.102294921875,17.965484498724418
0,38,0,1.619889259338379,8.7855224609375,4.600979885747383
0,39,1,0.4942495822906494,37.4649658203125,22.03184145501015
0,4,0,1.024228572845459,59.649658203125,20.74470511630575
0,40,1,0.4465503692626953,16.613006591796875,23.723400584580695
0,41,0,0.8932733535766602,79.77815246582031,18.956843401307
0,42,0,1.2280597686767578,88.69552612304688,17.6511530336642
0,43,1,0.7360708713531494,42.05517578125,22.57661277593985
0,44,0,1.664332628250122,53.78399658203125,18.659808270571435
0,45,1,0.4640467166900635,19.08740234375,23.71410791277138
0,46,1,0.5629739761352539,27.1898193359375,23.193520049348216
0,47,0,1.0555319786071777,42.402374267578125,22.256700631905932
0,48,0,1.5213747024536133,115.6073303222656,16.325007174415894
0,49,0,1.5837955474853516,42.163787841796875,19.946677714430585
0,5,1,0.6066122055053711,34.289276123046875,21.736276629962088
0,50,1,0.5120940208435059,28.66473388671875,23.52478959024513
0,51,1,0.6556234359741211,19.9801025390625,21.93663705725764
0,52,0,0.9120206832885742,64.07373046875,20.093252063488823
0,6,1,1.1838650703430176,6.337982177734375,7.872658900610878
0,7,0,1.2796111106872559,78.037109375,15.077441043363683
0,8,0,1.5359604358673096,20.379638671875,16.47592652364736
0,9,1,1.0112245082855225,25.54736328125,10.389359821242047
1,0,1,2.191678524017334,5.3114013671875,23.716110519134954
1,1,0,1.1537249088287354,85.24259948730469,12.344046035441849
1,10,1,1.469860553741455,40.282012939453125,21.286294062865387
1,11,1,0.4490344524383545,37.630279541015625,18.258212426648896
1,12,1,1.9837524890899658,38.0458984375,19.138983063966766
1,13,0,0.8825266361236572,111.99342346191403,10.674503752284236
1,15,0,0.9092659950256348,56.504119873046875,14.326315976519462
1,16,0,0.8343286514282227,72.76763916015628,16.802375010694092
1,17,0,1.1873040199279785,84.72164916992193,16.0379025418915
1,18,0,0.8640084266662598,62.7122802734375,17.336793379112105
1,19,0,0.7071166038513184,60.214813232421875,19.002630197270566
1,2,0,1.185140609741211,42.29132080078125,10.941276712461027
1,20,1,0.0640254020690918,39.756072998046875,21.155218608958727
1,21,1,0.7218940258026123,33.55303955078125,17.778955895046987
1,22,0,0.912804126739502,76.63433837890628,16.70776843994389
1,23,0,0.6570267677307129,69.347412109375,15.625298296059254
1,24,0,0.629950761795044,54.456146240234375,14.57693454554362
1,25,1,0.6272788047790527,19.670074462890625,22.045443116435813
1,26,0,1.0079302787780762,69.73947143554688,16.205558599061867
1,27,0,1.7786996364593506,81.59576416015628,16.00636282984844
1,28,0,0.7200958728790283,51.968017578125,20.191860175803626
1,29,1,1.069500207901001,28.8829345703125,17.031863266082528
1,3,0,0.994671106338501,96.92158508300781,15.720124793986685
1,30,0,0.9728894233703613,55.1309814453125,20.243517783798797
1,31,1,0.876861572265625,21.8603515625,13.66407394600303
1,32,0,0.8638095855712891,58.76312255859375,20.265168193744874
1,33,0,1.037902593612671,48.575164794921875,17.200469720440534
1,34,0,0.655210018157959,43.43603515625,19.083980420512283
1,35,1,0.7998466491699219,39.98822021484375,22.011729838016546
1,36,0,0.85160231590271,63.6668701171875,13.135715474199554
1,37,1,0.6545655727386475,25.3292236328125,22.87241948086089
1,38,0,0.7361407279968262,58.374420166015625,20.06568676261622
1,39,1,0.30400753021240234,24.147857666015625,23.07116626805582
1,4,0,0.9146554470062256,82.1449279785156,17.511186106058616
1,40,0,0.9148614406585693,71.05769348144531,19.427027253141
1,41,0,1.136075735092163,56.213897705078125,18.106492777826407
1,42,1,0.4673135280609131,37.15863037109375,22.431159977767294
1,43,1,0.0666050910949707,21.97119140625,21.930593443334516
1,44,0,2.01969575881958,71.54522705078125,15.659413454458385
1,45,0,1.4880995750427246,70.86395263671875,14.67317352422765
1,46,0,1.0559828281402588,48.7900390625,13.989533491605338
1,48,0,1.3243310451507568,61.515960693359375,17.68459806469676
1,49,0,0.9440124034881592,41.88751220703125,21.862081509276056
1,5,0,1.346785068511963,82.42095947265628,14.920490106208604
1,50,1,0.3360562324523926,25.76727294921875,21.659860122447967
1,6,0,1.2610445022583008,70.88703918457031,16.169625451012102
1,7,0,0.894341230392456,77.047119140625,17.824817689955477
1,8,0,0.5798788070678711,54.152435302734375,19.20096976673041
1,9,1,0.5770728588104248,35.157928466796875,15.902062194509941
2,0,1,0.8162627220153809,51.463958740234375,17.107617660722212
2,1,1,0.9609766006469727,59.404815673828125,20.76963526543979
2,10,0,1.3600077629089355,69.34500122070312,19.880698133613354
2,11,1,0.3354353904724121,12.4468994140625,24.659822398169
2,12,1,0.6399610042572021,28.929229736328125,23.236654563368845
2,13,0,0.9145030975341797,62.559600830078125,20.62047042158064
2,14,0,0.9440314769744873,58.775115966796875,20.8615505847428
2,15,1,1.106527328491211,40.455169677734375,22.52527332264751
2,16,0,1.5974278450012207,70.08563232421875,20.50063812918123
2,17,1,1.234635353088379,38.888824462890625,22.84154199412777
2,18,1,1.1318984031677246,38.448211669921875,22.883591976090653
2,19,0,1.3579339981079102,56.7113037109375,21.446806024102948
2,2,0,1.5813789367675781,71.70822143554688,17.376278543371953
2,20,1,0.9128100872039795,26.677734375,23.70705817040211
2,21,0,1.5203728675842285,62.90948486328125,21.08315491611145
2,22,0,1.4906554222106934,47.1024169921875,19.003011170420386
2,23,0,1.363527774810791,52.29541015625,21.98414466714673
2,24,1,1.5343506336212158,42.598785400390625,22.23753044429453
2,25,1,1.0881378650665283,38.357635498046875,22.83670838672826
2,26,0,1.1071059703826904,55.74530029296875,21.17089903223998
2,27,1,1.6939363479614258,31.802978515625,17.245958433880194
2,28,1,0.4634590148925781,17.11468505859375,24.051351805080706
2,29,1,1.1328129768371582,32.994659423828125,23.09039873340197
2,3,0,0.7361350059509277,74.06294250488281,16.759857311023264
2,30,0,1.8757340908050537,63.463592529296875,21.324198858836237
2,31,1,0.880133867263794,31.329193115234375,23.03446635845817
2,32,1,1.5521903038024902,38.16290283203125,23.04904708122221
2,33,1,0.8448774814605713,37.146026611328125,22.76523220543087
2,34,0,2.2252984046936035,52.868743896484375,19.41495472266931
2,35,1,0.3706083297729492,20.165618896484375,23.839937274899846
2,36,1,0.4790675640106201,19.44189453125,24.19369745038049
2,37,0,1.6670260429382324,59.38409423828125,21.738891079782377
2,38,1,1.2656447887420654,29.304840087890625,18.559022479142655
2,39,1,1.0533692836761475,39.087371826171875,22.758838002895228
2,4,1,1.1841814517974854,49.835845947265625,21.987821570457474
2,40,1,0.7672667503356934,30.742950439453125,23.203564658808897
2,41,1,1.4366776943206787,33.736968994140625,23.28861466003504
2,42,0,0.9122681617736816,52.802398681640625,17.675333393855478
2,43,1,1.3880951404571533,33.845977783203125,23.154710878661792
2,44,0,1.1846797466278076,61.548370361328125,21.067493591904373
2,45,0,1.265714168548584,43.5009765625,22.018880896075405
2,46,1,1.2017815113067627,41.74212646484375,22.604476791356657
2,47,1,1.119727373123169,34.573150634765625,23.303646142148892
2,48,1,0.3189716339111328,15.376800537109375,24.21231050580271
2,49,0,0.752331018447876,66.6328735351563,19.960815556460958
2,5,1,1.0396754741668701,42.225555419921875,22.03177848247936
2,50,0,1.1361064910888672,52.1729736328125,21.57232238311721
2,6,1,0.4479830265045166,17.800994873046875,23.811606109342964
2,7,0,1.0581841468811035,69.47103881835935,20.203799542695943
2,8,1,0.9266762733459473,21.577545166015625,23.944328536486534
2,9,0,1.1544249057769775,47.331146240234375,16.35617108421115
3,0,1,0.2692885398864746,22.801330566406307,23.433864177205574
3,1,1,0.3519272804260254,21.145660400390625,23.92726121548029
3,10,0,0.8964173793792725,46.7431640625,17.30200971047928
3,11,0,0.7668211460113525,84.20939636230469,16.870863232381456
3,12,0,0.6408774852752686,45.445220947265625,21.296109792924373
3,13,1,0.44525718688964844,17.31982421875,24.074636306804084
3,14,0,0.8319172859191895,62.5135498046875,18.478857776627645
3,15,1,0.3033418655395508,17.335052490234375,24.523707516613655
3,17,0,0.8824052810668945,63.900421142578125,20.55609396925671
3,18,0,0.9441437721252441,56.089813232421875,20.915097127726224
3,19,0,0.9444797039031982,91.37174987792969,15.25168993950748
3,2,1,0.833336353302002,15.901947021484375,23.691994356978686
3,20,1,0.7846658229827881,41.057525634765625,22.373655487635954
3,21,0,0.7705109119415283,56.313629150390625,19.700156778305637
3,22,1,0.6239943504333496,44.740692138671875,16.333418416309947
3,23,0,0.8316943645477295,52.09564208984375,21.41863071530502
3,24,0,1.8272621631622314,63.134002685546875,21.403921406648006
3,25,0,0.9945933818817139,45.2698974609375,19.963600705228085
3,26,0,1.5843982696533203,52.551605224609375,21.758175437500526
3,27,1,0.17315173149108887,25.55560302734375,22.956513962928305
3,28,1,1.1980462074279785,32.3065185546875,17.344084894457634
3,29,0,1.6646769046783447,43.33984375,17.73600142674158
3,3,1,0.25339627265930176,15.71240234375,24.167678349385145
3,30,0,1.5873370170593262,55.41339111328125,21.59854611187857
3,31,1,0.8318684101104736,34.89788818359375,22.721599653539112
3,32,1,1.3752124309539795,34.726226806640625,23.02875780697733
3,33,1,1.2025516033172607,41.7362060546875,22.60588565323828
3,35,1,0.688894510269165,33.648529052734375,16.330186410310564
3,36,0,2.254333257675171,58.36181640625,21.62482330326747
3,37,1,0.5903780460357666,32.613067626953125,22.699679935510073
3,38,1,1.0899484157562256,47.31585693359375,15.340171498564494
3,39,0,0.7199342250823975,58.955780029296875,20.65047043535111
3,4,1,1.2185561656951904,24.730133056640625,24.118280524115555
3,40,1,0.7341156005859375,21.416015625,16.473162570210825
3,41,1,0.5797388553619385,21.490295410156307,14.382992828043065
3,42,0,1.662419319152832,76.8954162597656,19.611316686110776
3,43,1,0.9447190761566162,30.36395263671875,23.131572175511785
3,44,1,1.0906212329864502,25.696136474609375,17.35252377621387
3,45,1,0.49454426765441895,22.6507568359375,22.972290763929532
3,46,1,0.4815216064453125,15.971588134765625,14.546596641543205
3,47,1,0.43074893951416016,1.531951904296875,15.004809216898016
3,48,1,1.1195785999298096,33.450408935546875,23.028133434466998
3,49,0,0.7815606594085693,88.60203552246097,17.634433151144613
3,5,1,0.4480283260345459,21.9111328125,23.647645403455996
3,50,1,0.5643734931945801,80.30648803710935,18.59041674628138
3,6,0,1.6511282920837402,46.748931884765625,22.54963847674117
3,7,0,1.9018735885620117,43.16796875,17.94472144664259
3,8,1,0.25577759742736816,20.488128662109375,23.953284941405304
3,9,0,1.0406396389007568,73.99845886230469,19.513912047391777
4,0,0,1.2453806400299072,42.073455810546875,20.06147678420393
4,1,0,1.5390901565551758,41.680877685546875,19.050596572179106
4,10,1,0.16022515296936035,23.619232177734375,23.556299504427
4,11,0,1.5339000225067139,55.65728759765631,14.006922174359488
4,12,1,0.3195059299468994,24.28265380859375,22.561403988578014
4,13,1,0.39852380752563477,38.64385986328125,21.83026373078751
4,14,1,0.1093604564666748,33.56842041015631,22.401391667019038
4,15,0,1.325329065322876,73.87513732910156,16.31257849570924
4,16,0,1.2775025367736816,47.54931640625,18.996004049626766
4,18,0,1.2480735778808594,63.649993896484375,18.331442523284487
4,19,0,1.4417779445648193,69.16108703613281,17.357899803156723
4,2,0,1.4552955627441406,79.11422729492193,16.132811279288028
4,20,0,0.8006587028503418,73.40910339355469,19.380302762039907
4,21,0,1.614314317703247,48.3035888671875,18.241417080268317
4,22,0,1.410226821899414,43.817596435546875,16.324467491834742
4,23,0,1.200289011001587,44.65814208984375,20.201753723697866
4,24,1,0.045440673828125,36.38995361328125,21.64249949103533
4,25,1,1.3599293231964111,45.62664794921875,18.450738734038403
4,26,0,1.373448371887207,33.949859619140625,18.150363001790172
4,27,0,1.454779863357544,31.479644775390625,17.424938519974784
4,28,1,0.35160088539123535,41.49462890625,21.92528414958534
4,29,1,0.7971320152282715,35.017059326171875,22.29661369596028
4,3,0,2.3037850856781006,50.464874267578125,14.913805470555307
4,30,0,1.810378074645996,49.652618408203125,13.317699513229682
4,31,0,1.4055261611938477,27.652099609375,18.395263189324844
4,32,0,0.7834329605102539,71.25180053710935,19.261864677654895
4,33,0,0.6864743232727051,36.015899658203125,17.695448287160346
4,34,1,0.40045762062072754,25.457672119140625,13.852483459204011
4,35,1,0.1441183090209961,38.466156005859375,21.982357634217042
4,36,0,0.9119064807891846,60.599884033203125,20.413503119607427
4,37,1,0.5629777908325195,38.031097412109375,17.59197363928411
4,39,0,0.8003597259521484,70.4464111328125,19.133002260164535
4,40,0,0.9096484184265137,41.04241943359375,21.4378565236684
4,41,1,0.08009600639343262,45.447967529296875,21.066982312872565
4,42,0,0.9436266422271729,53.317169189453125,20.497893196194244
4,43,0,0.8510799407958984,49.003936767578125,20.844189511322124
4,44,0,0.6426386833190918,49.526885986328125,21.251669682968657
4,45,0,0.8935337066650391,42.01800537109375,21.408235471213693
4,46,0,1.4873764514923096,50.997772216796875,15.91508118983345
4,47,0,0.7844815254211426,47.57611083984375,21.20494616269351
4,48,0,1.6640169620513916,47.90960693359375,18.564198510350973
4,49,0,1.297684907913208,62.60723876953125,16.116602437207842
4,5,0,1.3890435695648193,42.728240966796875,17.51525856167561
4,6,0,1.9860692024230957,47.36279296875,14.175773040403172
4,7,0,1.5696146488189697,14.200897216796875,20.19953557504971
4,8,0,1.5023062229156494,18.304107666015625,19.725036711720318
5,0,1,1.2642719745635986,41.83172607421875,23.15165073704551
5,1,0,0.7051470279693604,52.71075439453125,21.595512214930444
5,10,1,0.5625977516174316,34.216033935546875,23.29094951073057
5,11,1,0.43108439445495605,33.648162841796875,22.38334376308436
5,12,0,1.218825340270996,38.846282958984375,20.978874002552935
5,13,0,1.1520838737487793,77.99191284179688,18.681171944583227
5,14,0,1.0081090927124023,61.98822021484375,20.697280405732528
5,15,1,0.49800753593444824,35.810333251953125,23.118728302168037
5,16,1,0.6718771457672119,21.8946533203125,24.23133165031547
5,17,1,0.6749954223632812,28.773468017578125,23.118655870923
5,18,0,0.5244431495666504,62.67486572265631,19.996402481818095
5,19,1,0.06198692321777344,14.631195068359375,24.83691261176525
5,2,1,0.48156070709228516,58.43109130859375,21.12573166673219
5,20,1,0.896622896194458,60.903594970703125,20.419550763229648
5,21,0,0.5734889507293701,49.2601318359375,22.016605951627987
5,23,0,1.5364537239074707,70.58375549316403,20.385290673067036
5,24,0,1.2160265445709229,66.07501220703125,19.933796726689746
5,25,0,0.9920074939727783,77.73455810546875,19.581232369691218
5,26,0,1.407707929611206,45.8287353515625,16.03247904814979
5,27,1,1.8877174854278564,21.409942626953125,19.05001336233819
5,28,1,1.0878725051879883,32.995361328125,22.050471202246957
5,29,1,0.33846259117126465,24.44549560546875,12.43658716797751
5,3,0,0.8316342830657959,70.10124206542969,20.254916819227542
5,30,0,1.2640678882598877,80.41842651367193,17.05793230074557
5,31,1,0.22399497032165527,38.660430908203125,20.558927911101467
5,33,1,0.848015308380127,52.948883056640625,18.5625098063144
5,34,1,0.864616870880127,35.63677978515631,23.37872797912719
5,35,0,1.2135968208312988,70.36274719238281,19.643155779167085
5,36,1,1.9875915050506592,39.727081298828125,23.833910120284656
5,37,0,0.48248934745788574,60.7109375,20.246629513866193
5,38,1,1.279545545578003,46.684356689453125,21.914699413762033
5,39,1,0.7179183959960938,36.874542236328125,22.628872657771044
5,4,0,0.6755259037017822,58.432769775390625,21.313789415167033
5,41,0,0.3707258701324463,64.68508911132812,20.017819985997683
5,43,0,1.4880986213684082,64.39474487304688,18.503308029762135
5,44,0,1.422699213027954,70.36955261230469,19.98725664865844
5,45,1,1.0845694541931152,48.020599365234375,22.118180397929276
5,46,1,0.11518192291259766,68.8154296875,19.83634706949039
5,47,0,1.82789945602417,55.24652099609375,21.94556856432236
5,48,1,0.306856632232666,43.055999755859375,22.10063996351735
5,49,1,0.7845818996429443,51.76025390625,21.86440279098147
5,5,1,1.330103874206543,43.171875,22.416967229163802
5,50,1,0.40056777000427246,30.369293212890625,23.441226800220033
5,6,0,2.0444393157958984,29.1807861328125,17.76174681931674
5,7,1,0.7368729114532471,24.045684814453125,22.778459571027707
5,8,0,1.0724501609802246,46.714080810546875,19.35031879038605
5,9,0,1.1199390888214111,77.26715087890628,17.74574267860349
6,0,0,1.4053361415863037,50.823883056640625,14.661782253033817
6,1,1,0.7692139148712158,60.762939453125,20.288106399440156
6,10,1,1.024057149887085,30.52227783203125,22.295755418079583
6,11,0,1.4420881271362305,65.97708129882812,17.079968422323905
6,12,1,1.026468276977539,45.265289306640625,21.17070668189746
6,13,1,0.33450865745544434,41.294281005859375,19.619731106591672
6,14,0,2.670952320098877,42.487945556640625,16.831831570892906
6,15,0,0.9955008029937744,57.2027587890625,19.605727791928953
6,16,1,0.24296331405639648,41.007049560546875,21.06803380772207
6,17,1,0.11235642433166504,44.132080078125,24.937655706220948
6,18,1,0.33770108222961426,35.3831787109375,21.90770781910336
6,19,0,1.7899065017700195,51.507965087890625,18.45488237998708
6,2,0,1.7738409042358398,45.50384521484375,20.43363529356147
6,20,0,1.8549363613128662,44.14605712890631,18.694641409607186
6,21,0,1.986710786819458,62.183319091796875,16.661884204746258
6,23,0,1.8722054958343506,62.003692626953125,17.44819879908458
6,24,1,0.44597792625427246,54.1683349609375,15.881769259752138
6,26,0,1.939640998840332,57.590179443359375,16.56519641467681
6,3,0,1.2472267150878906,56.71026611328125,19.580359858758364
6,30,1,1.1867966651916504,59.65228271484375,15.008103180040438
6,31,1,1.4562511444091797,35.751495361328125,22.937832755273185
6,35,1,0.39835190773010254,44.074493408203125,21.719698774409235
6,36,1,0.11310887336730957,44.564727783203125,21.173240327345393
6,37,0,1.2156717777252197,46.07379150390631,19.26183410565524
6,38,1,0.09865474700927734,46.407318115234375,14.472082088442328
6,39,0,1.810553789138794,61.5982666015625,18.706360645593634
6,41,0,2.131636619567871,38.629364013671875,17.751770740392462
6,43,0,2.061370849609375,39.057281494140625,19.04657079952343
